Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;PorteMod;HCNMod;RetFoliar;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;NRPl;AltPl;PPA;FRY;FRYC;FRYNC;IndColh;DMCsg
BGM-2160;5;2;5;3;2;9;3;3;4;4;1;3;1;2;3;3;5;1;2;1;3;2;1;2;7;3;2;1;3;3;1;3;90;3;5;1.4;15.64;4.56;3.449621842;25.04;2.31;30.11111111;56.64222222;4.222222222;1.73;15.87166667;16.57;12.634;6.302;50.23166667;37.63833333
BGM-2161;7;9;5;7;3;9;3;5;4;1;1;5;0;5;3;3;5;1;1;1;3;2;2;2;7;5;3;0;3;3;1;3;60;3;6;1.2;13.52;3.66;3.702338947;22.62;1.573333333;22.66666667;50.69555556;4;1.891666667;14.005;10.49166667;5.638;5.606;44.62666667;36.73333333
BGM-2162;9;7;5;7;3;6;2;5;4;1;2;5;0;4;3;3;5;1;1;1;1;0;1;2;7;3;3;1;3;3;1;3;0;1;4;1.75;17.06;2.88;5.947757936;19.58;2.013333333;23.22222222;55.34444444;3.333333333;2.076;12.898;11.902;8.34;2.9175;46.266;36.244
BGM-2163;9;5;5;3;3;9;3;3;4;1;1;5;0;2;3;7;5;1;1;1;2;1;2;2;7;5;2;1;3;3;1;3;80;5;8;1;13.9;3.94;3.527832006;20.48;1.16;20.88888889;59.67333333;3.222222222;1.546666667;5.603333333;8.91;6.752;2.994;62.57833333;33.74333333
BGM-2164;9;7;5;5;3;6;2;5;4;1;2;5;0;4;3;7;5;1;1;1;2;0;1;2;7;3;3;1;3;3;1;7;90;3;6;1.5;15.12;2.82;5.405578142;18.98;2.15;27.22222222;61.65333333;3.333333333;2.066;16.518;12.718;8.18;2.94;44.892;35.254
BGM-2165;7;7;5;7;1;5;4;5;4;4;1;5;1;2;3;3;5;1;1;1;2;1;2;2;7;5;3;1;3;3;1;5;70;3;8;1.6;16.06;4.88;3.305621814;27.88;1.826666667;24.22222222;63.49333333;5.1;2.033333333;19.685;22.32666667;17.368;5.05;53.16;34.125
BGM-2166;7;7;5;7;2;5;4;5;4;4;1;5;1;2;3;3;5;1;2;1;3;1;2;2;7;5;3;1;3;3;1;5;90;5;8;2.2;14.88;4.94;3.030470921;29;1.776666667;22.88888889;64.39666667;5.888888889;2.043333333;18.85;21.70833333;17.386;4.168;53.86333333;35.73166667
BGM-2167;9;5;5;5;3;9;4;5;4;3;2;5;0;5;3;3;5;1;1;1;1;0;1;4;7;3;3;1;3;3;1;5;0;3;6;1.2;14.64;3.74;3.93313139;21.04;1.73;18.22222222;63.14777778;5.666666667;2.291666667;23.45166667;24.28;17.036;6.494;52.03;32.13
BGM-2168;5;7;5;3;3;6;2;5;4;3;1;5;1;4;3;3;5;1;1;1;2;1;2;2;7;5;1;0;3;3;1;5;90;5;6;1.2;17;2.44;7.002833688;21.22;1.463333333;26.44444445;50.59555556;6.333333333;2.013333333;11.625;20.57666667;16.558;5.81;61.05666667;35.465
BGM-2169;5;2;5;3;3;9;3;3;4;4;1;5;0;5;3;3;5;1;1;1;3;2;2;4;7;3;2;1;3;3;1;5;90;3;6;1;16.02;4.56;3.50963231;21.04;1.813333333;27.55555555;55.82777778;5.111111111;1.888333333;14.01666667;17.34166667;13.024;3.47;56.76666667;36.47166667
BGM-2170;7;7;5;3;3;9;2;5;4;3;1;3;0;5;3;7;5;1;1;1;2;1;1;2;7;3;3;1;3;3;1;5;90;3;8;1;14.56;3.7;3.960357143;18.36;1.513333333;25.77777778;47.87111111;4.111111111;1.783333333;13.13833333;9.415;5.184;4.396;43.87666667;34.12833333
BGM-2171;7;7;5;3;1;4;3;5;4;2;1;5;1;4;3;7;5;1;1;1;3;2;NA;2;7;3;1;1;3;7;1;5;90;3;NA;2;18.34;2.64;6.993908046;20.78;1.766666667;28.66666667;62.94666667;4;1.735;8.42;12.48;7.44;5.035;60.265;32.66
BGM-2172;7;7;5;3;3;9;2;5;4;1;1;5;1;4;3;3;5;1;1;1;2;1;1;1;7;0;3;1;3;3;1;5;90;5;8;1.4;15.44;2.16;7.182964427;18.74;2.006666667;27.22222222;51.75888889;5.777777778;1.938333333;11.35833333;13.79166667;8.228;4.384;54.015;35.46333333
BGM-2173;7;5;5;3;3;9;2;3;4;1;1;5;1;5;3;7;5;1;1;1;2;1;NA;1;7;0;3;1;4;3;3;5;70;3;NA;4;16.66;4.3;3.905830975;21.78;1.623333333;17.66666667;57.44333333;5.666666667;1.635;16.915;13.13;2.54;10.59;43.14;28.545
BGM-2174;5;7;5;3;1;3;3;5;4;3;1;5;1;4;3;3;5;1;1;1;2;1;2;2;7;5;1;1;3;3;1;7;90;3;8;1.4;16;2.38;6.725362319;21.52;1.33;23.88888889;49.22555556;5.777777778;1.845;16.13;16.195;9;7.786;51.18;35.75666667
BGM-2175;7;5;5;3;3;9;3;3;4;1;1;5;0;2;3;3;5;1;1;1;1;0;1;1;7;0;2;0;3;3;1;5;0;3;5;1.4;18.08;5.74;3.145399041;25.78;1.35;21;61.60666667;6.111111111;1.935;16.37166667;18.17166667;10.914;6.498;54.32166667;31.69166667
BGM-2176;3;5;3;3;1;3;4;5;4;3;2;5;1;5;3;3;5;1;2;1;3;3;NA;2;7;5;2;1;3;3;1;7;90;3;NA;NA;18.26;3.82;4.790582281;20.68;1.873333333;24;57.05333333;3.666666667;1.81;22.94;18.805;12.25;6.55;42.985;35.04
BGM-2177;5;5;5;3;3;6;2;3;1;1;1;5;1;9;3;7;5;1;1;1;2;1;NA;1;3;0;2;0;3;3;1;5;70;5;NA;1;20.74;2.76;7.543402261;26.98;2.12;18.66666667;68.05333333;6;1.64;9.035;11.065;6.99;4.08;55.185;31.39
BGM-2178;7;7;5;3;1;3;4;5;4;3;2;5;1;5;3;7;5;1;1;1;3;1;NA;2;7;5;2;0;3;3;1;7;70;3;NA;2;15.14;2.66;5.698388278;16.32;1.87;22.66666667;61.51;4;1.6;6.75;7.225;4.995;2.235;51.76;33.55
BGM-2179;5;7;3;5;3;9;4;5;4;3;1;5;1;1;3;3;3;1;1;2;2;2;1;3;7;3;3;0;3;3;3;5;90;3;8;1.2;14.66;4.72;3.110657272;19.48;1.841666667;30.45833333;61.06583333;3.166666667;1.556666667;10.29166667;15.27833333;10.742;6.098;59.60666667;33.77333333
BGM-2180;5;9;9;7;3;9;3;5;4;3;1;3;1;4;3;7;5;1;1;1;1;0;NA;2;7;0;3;0;3;3;1;3;0;5;NA;1;12.66;2.2;5.760718991;15.5;2.096666667;14;54.95333333;3.333333333;1.25;4.08;4.47;0;4.47;52.165;30.605
BGM-2181;5;1;5;3;3;5;3;3;4;NA;NA;3;1;2;7;3;5;1;2;1;2;3;NA;3;7;5;3;1;3;3;2;7;100;5;NA;3;17.08;4.86;3.514764451;21.06;2.143333333;20.66666667;65.67;4.333333333;1.565;10.155;14.43;9.16;5.275;50.515;33.685
BGM-2182;5;7;5;9;3;9;3;7;4;3;1;5;1;4;3;7;5;1;1;1;2;1;2;2;7;3;2;0;3;3;3;5;90;5;4;1;18.96;2.56;7.487536232;22.5;1.17;23.33333333;43.11222222;4.888888889;1.825;15.13333333;20.14333333;11.4;9.552;54.83166667;34.58
BGM-2183;5;7;5;3;3;9;3;3;4;4;1;5;1;4;3;3;5;1;1;1;1;0;2;2;7;0;3;0;3;3;1;5;0;3;8;1.4;13.98;2.38;5.886724638;19.1;1.773333333;16.77777778;45.53777778;4.555555556;1.791666667;13.64;11.57166667;5.026;4.038;44.03666667;34.51833333
BGM-2184;7;5;7;3;3;6;2;3;1;1;1;5;1;9;3;7;5;1;1;1;1;0;2;4;3;5;3;0;4;3;3;5;0;3;8;1;20.7;2.82;7.372102122;24.6;2.22;20.55555556;61.00666667;5;1.665;10.62;12.155;8.404;4.604;54.89666667;31.495
BGM-2185;7;7;5;5;3;9;3;5;4;4;1;5;0;5;3;7;5;1;1;1;2;1;2;2;7;5;3;0;3;3;1;7;70;3;8;1.2;17.36;5.28;3.288058415;21.64;2.06;21.33333333;50.24;4.555555556;1.776666667;13.54166667;12.595;5.212;8.118;48.89;34.20333333
BGM-2186;7;5;5;5;3;6;2;5;4;4;1;5;0;5;3;7;5;1;1;1;2;2;2;2;7;5;3;1;3;3;1;5;90;3;8;1.2;17.48;5.16;3.407454757;25.34;1.91;23.77777778;51.16666667;3.888888889;1.816666667;12;10.90666667;5.868;4.304;50.76833333;34.39166667
BGM-2187;3;5;5;3;3;8;2;5;4;3;2;5;1;5;3;7;5;1;2;1;2;1;1;3;7;0;3;1;4;NA;2;5;90;3;3;1;18.92;3.9;4.85018181;25.62;1.25;31;64.46;6.333333333;1.86875;13.8225;14.78;11.84833333;5.568333333;49.4175;33.44125
BGM-2188;5;5;5;5;3;6;2;5;4;1;2;5;1;5;3;7;5;1;1;1;1;0;2;2;7;5;3;0;4;NA;1;5;0;3;8;1;15.56;4.22;3.713559001;24.98;2.283333333;28;54.00666667;3;2.1975;20.3975;4.8275;2.46;2.513333333;18.4825;34.75
BGM-2189;7;5;5;5;2;5;4;5;4;3;1;3;0;5;3;7;5;1;2;1;3;1;2;2;7;0;3;0;4;3;2;3;90;5;8;1;18;5.1;3.547155614;24.82;1.776666667;30.66666667;53.63666667;2.333333333;1.546;10.452;11.742;7.685;5.265;52.278;34.37
BGM-2191;5;5;5;3;2;9;2;5;4;1;2;7;1;6;3;3;5;1;2;1;2;3;2;2;7;5;3;1;3;NA;1;7;90;3;8;1;22.38;2.44;9.253246752;25.26;1.44;28.33333333;50.68333333;1;1.4825;8.785;8.3725;6.23;4.05;48.29;35.52333333
BGM-2192;7;5;5;3;3;9;2;3;4;1;1;3;1;5;3;7;5;1;1;1;2;1;1;3;7;5;2;0;4;NA;2;3;90;4;4;1.178571429;14.74;3.82;3.859163449;22.32;1.61;23;66.64333333;3.333333333;1.694285714;11.55571429;20.44821429;17.99055556;3.803333333;64.7775;35.8025
BGM-2193;3;3;5;3;2;5;4;3;4;1;1;5;1;5;3;7;5;1;1;1;1;1;NA;2;7;0;NA;1;3;NA;2;5;0;1;NA;NA;15.42;4.08;3.847834227;20.78;NA;NA;NA;NA;1.5025;9.3175;27.955;23.14;4.8125;73.875;32.13
BGM-2194;3;7;5;3;3;8;3;3;4;2;1;7;1;5;3;3;5;1;1;1;2;1;NA;2;7;0;2;0;4;NA;3;5;90;5;NA;NA;15.54;4;3.898540627;24.84;NA;NA;NA;NA;1.475;16.07;20.41;11.04;9.37;57.4;33.9
BGM-2195;7;3;5;5;2;4;2;5;4;1;1;5;1;2;3;3;3;1;2;1;3;2;1;2;7;5;2;1;4;3;2;3;110;5;NA;1;16.88;5.44;3.107387246;25.46;2.48;31.33333333;55.46666667;3.666666667;1.656;13.994;15.11;14.275;4.365;54.674;34.78
BGM-2196;5;5;5;3;2;5;2;5;4;3;1;5;1;5;7;7;5;1;1;1;2;2;2;2;7;0;2;1;3;3;2;5;90;5;8;1;23.44;3.5;6.724739652;26.68;1.59;33.33333333;53.96333333;5.666666667;1.71;11.42;19.838;14.5225;7.8725;63.898;34.886
BGM-2198;7;5;5;3;3;6;3;5;4;4;1;5;1;5;3;7;5;1;2;1;3;2;1;3;7;0;3;0;4;NA;2;5;90;5;8;1;14.98;4.1;3.651998477;21.86;1.343333333;27.33333333;59.76333333;3.666666667;1.564;12.194;14.724;8.95;7.005;50.044;33.906
BGM-2199;5;5;5;3;3;6;3;5;4;3;1;5;1;5;3;7;5;1;1;1;3;2;NA;2;7;0;2;0;4;NA;3;3;90;5;NA;NA;17.32;3.72;4.667472339;21.84;NA;NA;NA;NA;1.6;14.89;18.435;9.34;9.09;57.205;32.925
BGM-2200;5;5;5;3;3;7;1;3;1;3;1;3;1;5;3;7;5;1;1;1;2;1;1;3;3;0;2;0;3;NA;3;3;90;5;8;1;17.32;5.34;3.247968135;23.84;2.103333333;27.33333333;64.54333333;3.333333333;1.6025;14.035;17.075;15.59333333;4.66;50.0575;32.02
BGM-2201;7;7;5;5;2;6;4;5;1;1;1;5;1;6;7;3;5;1;1;1;2;1;1;2;3;5;2;0;4;3;2;5;50;5;NA;1;14.18;4.54;3.127411067;24.24;1.803333333;21;58.53333333;4.666666667;1.286666667;5.975;11.43666667;7.194;4.508;65.11666667;30.21666667
BGM-2202;7;5;5;3;3;6;3;5;1;1;1;5;1;5;7;7;5;1;1;1;2;1;1;1;3;3;3;0;4;NA;3;3;90;3;8;2;16.22;4;4.073528694;23.84;1.646666667;30;56.64666667;4.333333333;1.652;12.596;18.904;14.795;5.43;59.418;32.892
BGM-2204;5;3;3;3;3;9;4;7;4;1;1;5;1;5;7;3;3;1;2;1;2;2;1;2;7;5;3;0;3;3;1;5;100;3;NA;NA;16.18;5.1;3.172067301;24.58;1.933333333;31.5;51.87;3.833333333;2.194285714;28.93428571;35.42357143;25.83;9.595;57.31285714;34.63214286
BGM-2205;7;5;5;3;3;8;2;3;4;3;1;1;0;5;3;3;5;1;2;1;2;NA;NA;2;7;0;NA;1;4;3;2;7;150;5;8;NA;17.5;5.96;2.930630111;26.3;NA;NA;NA;NA;1.773333333;12.39;7.616666667;2.266666667;5.346666667;38.60333333;32.01333333
BGM-2206;7;5;5;3;3;8;2;3;4;3;1;1;0;5;3;3;5;1;2;1;2;NA;1;2;7;0;3;1;3;NA;1;7;130;5;8;1;14.3;5;2.866483846;17.62;1.353333333;17.33333333;44.11333333;1.666666667;1.5875;7.2025;5.495;3.783333333;2.95;43.8025;36.72
BGM-2207;5;5;5;3;3;7;1;3;1;1;1;3;1;5;3;7;5;1;1;1;2;2;2;2;3;0;2;1;4;NA;1;5;100;5;8;1;22.88;5.36;4.283200016;26.16;1.816666667;52.33333333;52.18666667;2.666666667;1.788;18.706;14.744;9.97;5.4425;46.166;34.342
BGM-2208;7;5;5;3;3;6;3;5;4;3;1;3;0;5;7;7;5;1;2;2;2;3;1;2;7;0;3;1;4;NA;3;7;160;5;8;1;14.5;5.24;2.776675943;17.06;1.22;22.66666667;42.02666667;3.333333333;1.486;13.095;7.8475;0.27;9.196666667;32.2825;36.88333333
BGM-2209;5;7;5;3;3;9;2;5;4;3;1;5;1;2;7;7;5;1;1;1;2;1;1;1;7;5;3;1;3;3;1;3;80;5;4;1.2;12.34;4.24;2.915147426;18.82;2.323333333;25.55555555;59.51888889;2.666666667;1.833333333;9.971666667;8.486666667;6.126;2.958;47.53833333;36.16333333
BGM-2210;5;5;5;3;2;5;4;3;3;3;2;7;1;2;3;3;5;1;1;1;3;0;1;2;NA;5;2;0;3;3;1;5;90;3;6;1.333333333;16.88;4;4.26648441;25.16;1.946666667;26.22222222;53.59888889;4;1.828888889;16.17444444;15.13;9.965;5.74625;47.36444444;31.36222222
BGM-2211;5;7;3;3;3;7;1;7;4;1;1;3;1;5;3;7;5;1;2;1;3;2;1;2;7;0;3;0;3;3;1;7;90;5;3;1;22.68;6;3.782925069;31.04;1.523333333;22.33333333;46.5;1.666666667;1.926;14.936;10.124;8.4325;3.13;39.86;33.75
BGM-2212;7;7;5;5;1;5;4;5;4;3;2;5;1;5;7;7;5;1;1;1;2;2;2;4;7;0;3;1;3;3;2;7;90;1;6;1.333333333;18.56;4.44;4.205136156;23.48;1.906666667;27;65.04333333;4.666666667;1.84;9.382;11.94;7.325;5.0075;57.608;34.362
BGM-2215;3;5;5;3;3;6;2;5;4;3;1;5;NA;5;3;7;5;1;1;1;2;2;NA;2;7;0;2;0;4;NA;3;3;90;5;NA;NA;17.36;4.5;3.854172603;24.46;NA;NA;NA;NA;1.77;21.13;24.07;12.795;11.275;52.305;30.03
BGM-2216;3;5;5;3;3;7;1;5;1;3;1;5;1;4;3;3;5;1;1;1;2;1;2;2;3;0;2;0;4;NA;3;3;90;3;8;1;20.12;3.06;6.61275559;26.68;1.87;38;61.71666667;3.666666667;1.728;14.26;14.876;7.89;9.02;48.574;32.568
BGM-2217;7;5;5;3;3;8;3;5;4;3;1;5;1;5;3;3;5;1;1;1;3;1;NA;2;7;0;2;0;4;NA;3;3;90;1;NA;NA;17.38;4.34;4.001510224;26.2;NA;NA;NA;NA;1.455;11.155;14.005;7.945;6.065;57.345;33.81
BGM-2218;7;1;5;3;1;4;1;3;1;1;1;5;1;5;3;7;5;1;2;1;2;1;2;2;3;0;2;0;4;3;1;3;90;3;4;1;17.4;4.78;3.641300651;26.1;1.506666667;30;56.13666667;5;1.892;21.148;26.45;19.9025;5.41;53.402;37.284
BGM-2220;7;3;5;5;3;8;3;3;4;2;1;5;1;5;3;7;5;1;2;1;2;2;2;2;7;0;2;0;3;3;2;5;90;5;8;1;19.18;4.74;4.057284283;26.62;1.476666667;22.66666667;49.03;1.333333333;1.592;14.716;9.972;7.6975;4.4975;36.836;33.2775
BGM-2221;7;7;5;5;3;8;2;5;4;3;1;5;1;5;3;3;5;1;1;1;1;0;2;2;7;0;3;0;3;5;1;3;0;1;4;1;17.36;5.24;3.316083916;28.2;1.95;30;42.19;6;1.96;12.304;9.236;7.465;3.4725;43.318;36.205
BGM-2222;7;5;5;3;3;8;3;5;3;1;1;5;1;5;3;7;5;1;1;1;3;1;NA;2;7;0;2;0;4;NA;2;7;90;5;NA;NA;16.36;4.6;3.567231404;27.52;NA;NA;NA;NA;1.545;9.305;12.15;6.34;5.815;56.625;32.445
BGM-2223;5;5;5;3;3;7;1;3;1;1;1;5;1;2;3;7;5;1;2;1;3;2;NA;2;3;0;NA;0;4;NA;2;5;100;5;NA;NA;16.36;5.36;3.052401632;26.38;NA;NA;NA;NA;2.23;20.77;9.63;6.1;3.54;31.69;30.04
BGM-2224;7;5;5;3;2;5;4;5;4;1;1;5;1;5;3;7;5;1;1;1;2;1;1;2;7;0;1;0;3;NA;1;3;70;5;6;1;17.32;4.86;3.567;23.36;1.476666667;27;58.62666667;2;1.484;8.58;5.038;1.91;3.755;35.898;35.945
BGM-2226;7;5;5;3;3;8;3;5;4;2;1;7;1;5;3;7;5;1;2;1;2;3;1;2;7;0;3;1;4;3;2;5;140;5;8;1;15.3;3.94;3.937972813;24.12;2.096666667;34.66666667;43.04666667;4.333333333;2.096;23.334;15.53;10.07;7.8175;39.452;37.012
BGM-2228;3;5;5;5;2;5;2;5;4;3;1;5;1;5;3;7;5;1;1;1;1;0;1;2;7;0;3;0;4;NA;1;3;0;3;8;1;18;4.26;4.224092771;26.1;1.646666667;26;55.08666667;3.333333333;1.93;14.386;12.298;8.745;4.185;44.31;34.474
BGM-2229;7;5;5;5;2;5;2;7;4;1;1;5;1;5;7;7;5;1;1;1;2;2;NA;2;7;0;NA;0;4;NA;1;3;100;5;8;NA;18.8;5.08;3.708737595;25.98;NA;NA;NA;NA;2.01;10.59666667;10.77666667;6.376666667;4.403333333;49.57333333;33.05
BGM-2230;5;7;5;7;1;4;1;7;1;3;1;5;1;5;3;7;5;1;2;1;2;2;2;4;3;3;3;1;3;3;NA;3;100;5;8;1;17.76;5.44;3.288138952;26.56;2.153333333;19.66666667;75.19;1.666666667;1.46;7.337142857;7.38;2.208333333;5.155;50.70285714;33.21
BGM-2232;7;5;3;3;2;3;2;5;1;1;1;3;1;5;5;3;5;1;2;1;2;3;1;3;7;0;3;1;3;3;2;3;100;1;8;1;11.98;3.38;3.575562272;15.12;2.596666667;31.83333333;61.195;4.166666667;1.643333333;10.95;19.89333333;23.265;3.32;56.68;30.30666667
BGM-2233;7;5;5;3;2;7;2;3;1;1;1;5;1;9;7;7;3;1;4;1;1;0;2;3;3;0;3;0;4;3;1;3;0;3;4;2;13.31;2.59;5.140112718;19.31;2.016666667;33.58333333;66.425;3.083333333;2.06;10.94333333;15.57;16.395;2.48;59.17333333;31.99666667
BGM-2234;7;2;5;3;3;9;3;3;4;1;1;5;1;5;3;7;5;1;1;1;2;2;2;2;7;5;2;0;3;3;NA;5;90;1;8;2;10.64;3.16;3.376233911;12.76;3.506666667;30;72.29;5.777777778;2.226666667;27.15833333;26.96833333;22.162;8.12;49.56666667;36.625
BGM-2235;7;7;5;3;2;5;2;5;4;2;NA;5;1;5;3;3;5;1;1;1;1;0;NA;2;7;0;2;0;4;3;2;3;0;3;NA;NA;16.02;4.18;3.832666181;26.62;NA;NA;NA;NA;1.465;10.74;12.095;5.14;6.955;57.93;36.43
BGM-2236;7;3;5;3;3;7;1;3;1;1;1;3;1;4;3;3;5;1;1;1;1;0;2;2;3;0;3;0;3;3;1;5;0;5;8;1.666666667;18.66;3.16;5.903672518;31.5;2.086666667;17.88888889;67.97444444;3.555555555;2.2625;29.99875;14.38875;9.22;5;33.35125;35.80625
BGM-2237;7;5;5;3;3;7;1;3;1;1;1;5;1;5;7;7;5;1;2;1;2;1;2;2;3;0;2;0;4;3;1;5;110;5;8;1;21.64;5.8;3.730838537;30.34;1.923333333;23.66666667;46.37;1.666666667;2.05;19.038;10.264;8.615;2.3675;36.054;36.1575
BGM-2238;5;5;5;3;1;4;1;3;1;1;1;5;1;3;3;3;5;1;1;1;2;1;2;2;3;0;3;0;3;3;1;3;70;4;8;1;15.18;3.38;4.486943277;22.88;1.526666667;39.33333333;62.84333333;2.666666667;1.573333333;15.60333333;9.546666667;5.37;1.07;36.22;37.86666667
BGM-2239;7;5;5;3;1;4;1;3;1;1;1;5;1;3;3;7;5;1;1;2;2;1;2;2;3;0;3;0;4;3;3;3;90;5;8;1;17.16;3.88;4.414842069;26.32;1.483333333;24.33333333;53.60666667;2.666666667;1.59;19.438;10.09;5.9925;4.095;41.402;36.878
BGM-2241;7;5;5;3;3;7;1;3;1;1;1;5;1;2;3;3;5;1;1;1;1;0;2;3;3;0;2;0;4;NA;2;3;0;3;8;1;15.92;5.3;3.048145815;26.98;1.253333333;28;38.68;3.666666667;1.63;14.004;8.156;4.2925;4.0575;42.648;36.072
BGM-2242;5;NA;5;3;3;7;2;3;1;2;1;5;1;3;3;NA;5;1;1;1;1;0;NA;2;3;5;3;1;3;3;1;3;0;5;NA;2;18.22;5.34;3.41488356;28.12;1.4;17.33333333;42.39333333;2.333333333;1.015;2.29;4.525;0.65;3.88;66.255;36.335
BGM-2244;7;5;5;3;3;9;3;5;4;1;1;5;1;5;3;7;5;1;2;1;3;0;2;2;7;3;2;0;4;3;2;5;90;5;6;1;20;5.52;3.633052632;33.28;2.07;39.33333333;53.38333333;2.666666667;2.004;38.656;25.448;23.365;5.5575;42.438;35.258
BGM-2245;5;3;5;3;3;8;3;3;4;4;1;3;0;5;3;3;5;1;2;1;2;2;2;2;7;0;3;0;3;NA;2;3;100;5;4;1;18.16;6;3.03100739;28.3;1.986666667;38.66666667;62.68666667;3.666666667;1.994;18.472;13.432;8.12;4.66;45.922;36.406
BGM-2247;7;5;5;3;3;8;3;3;3;1;1;3;1;5;7;7;5;1;2;1;1;0;NA;2;7;0;2;0;4;NA;3;3;0;5;NA;NA;19.9;5.02;3.968142334;29.02;NA;NA;NA;NA;1.925;23.99;15.555;6.035;9.515;40.165;37.255
BGM-2248;9;3;5;3;3;8;3;5;4;2;1;5;1;5;5;3;5;1;2;1;3;2;2;2;7;0;2;0;4;3;2;3;90;5;8;2;16.12;4.9;3.290006653;28.4;1.706666667;25;45.06666667;3.333333333;2.004;20.132;9.86;5.4725;4.715;34.932;34.682
BGM-2249;7;7;5;5;3;8;2;5;3;3;1;5;1;5;7;7;5;1;1;1;1;0;2;4;7;0;3;0;3;5;2;5;0;1;5;1;17.88;4.66;3.83764466;28.88;2.133333333;27.33333333;66.36666667;6.333333333;2.41;16.482;16.49;12.135;6.1575;50.118;34.872
BGM-2251;5;5;5;3;3;8;3;3;3;3;1;5;1;6;3;3;5;1;1;1;2;0;NA;2;7;0;NA;0;4;NA;2;5;90;5;3;NA;21.74;2.66;8.226461043;24.8;NA;NA;NA;NA;1.97;19.65;10.09;4.243333333;5.846666667;32.91666667;34.36666667
BGM-2253;3;7;5;3;3;9;3;3;3;3;1;5;1;5;3;7;5;1;1;1;2;1;NA;2;7;0;2;0;4;NA;2;3;90;5;NA;NA;17.38;4.7;3.702813299;25.86;NA;NA;NA;NA;1.715;18.15;29.385;15.785;13.6;61.84;33.825
BGM-2254;7;5;5;3;3;9;3;3;3;1;1;5;1;9;3;3;5;1;1;1;2;1;NA;2;7;3;NA;0;3;3;2;3;70;5;NA;NA;21.14;3.08;6.917969577;25.2;NA;NA;NA;NA;2.16;16.515;11.425;8.735;2.69;39.355;33
BGM-2255;3;3;5;3;1;3;4;3;4;1;1;3;1;2;3;7;5;1;2;1;2;1;2;2;7;0;3;0;3;3;2;5;100;3;2;1;16.44;5.44;3.024460369;23.94;1.333333333;26;51.12666667;4;1.955;12.69833333;9.343333333;5.682;3.274;42.92833333;34.88
BGM-2256;7;3;5;3;1;3;4;5;4;3;1;5;1;5;3;7;5;1;2;1;2;2;2;4;7;0;3;1;4;3;3;3;100;5;NA;1;18.18;5.36;3.393344008;28.52;2.71;37.66666667;67.30666667;5;1.824;15.108;15.45;12.6275;3.24;47;38.714
BGM-2257;7;7;5;5;3;8;3;5;3;4;1;5;1;5;3;7;5;1;1;1;1;0;2;2;7;0;3;0;4;NA;2;3;0;3;6;1;17.3;4.84;3.57801773;26.9;2.74;25;55.73;2.333333333;2.172;7.58;6.062;1.25;4.94;48.31;34.755
BGM-2260;7;7;5;7;1;3;4;7;4;3;1;7;1;2;3;7;5;1;2;1;3;2;1;2;7;0;3;0;4;NA;2;5;90;5;6;1;17.74;5.12;3.467522327;36.14;2.93;41.33333333;92.00666667;3;1.982;24.23;23.974;17.3625;5.46;52.322;35.564
BGM-2261;3;5;5;3;2;5;4;5;3;1;1;5;1;2;3;7;5;1;1;1;3;0;1;4;7;3;3;0;4;NA;3;3;90;5;3;1;17.7;5.24;3.383119658;22.06;1.353333333;38.33333333;50.43333333;6;1.8925;16.705;14.895;6.933333333;8.703333333;48.4775;31.9975
BGM-2262;5;3;5;3;3;9;2;3;3;4;1;5;0;2;3;7;5;1;1;1;2;2;2;3;7;0;3;0;4;NA;1;5;100;3;3;1;15.52;4.9;3.177295875;22.24;2.043333333;31.66666667;54.34;2.666666667;1.944;20.386;13.412;8.1075;6.445;41.772;35.01
BGM-2263;5;5;3;3;3;5;4;3;4;2;1;5;1;5;7;7;3;1;2;1;2;2;1;3;7;0;3;0;3;7;1;5;100;3;NA;2;16.5;4.54;3.651758828;27.2;1.94;25.5;59.48666667;3.75;1.8;47.74;37.2;15.49;21.7;43.79;37.86
BGM-2264;7;7;3;3;3;9;4;3;4;1;1;3;1;5;3;7;3;1;1;1;2;3;1;3;7;5;2;0;3;3;2;5;95;3;NA;NA;16.14;4.86;3.319913787;18.9;2.665;38.66666667;61.78666667;7;1.894615385;25.89384615;31.19461538;24.10230769;7.090769231;55.04230769;34.38
BGM-2265;5;7;5;3;3;6;3;5;4;3;1;3;0;4;3;7;5;1;1;1;2;2;2;3;7;0;3;0;3;3;1;3;80;5;6;1.333333333;17.16;2.8;6.138058748;24.72;1.086666667;27.33333333;45.71666667;8.666666667;1.972;13.742;15.84;9.805;6.835;54.838;32.806
