PLOT ;Ano;Campo;Local;Genotipos-BGM-;Genotipos;Bloco;PRC;PTR;"Peso da parte aerea			|CO_334:0000016";IC;"Altura de planta			|CO_334:0000018";"Altura de planta sem folha			|CO_334:0000125";NMa ;DMC (specific gravimetry);HCN (Lab);PROD-AMD;"Porte de planta			|CO_334:0000099";PRNC;Vigor;"Retencao foliar			|CO_334:0000048";"Numero de raiz			|CO_334:0000011";Peso raiz ;Teor de amido Corrigido;DMC Forno;"HCN-1			|CO_334:0000091";"HCN-2			|CO_334:0000091";"HCN-3			|CO_334:0000091";"HCN-4			|CO_334:0000092";"HCN-5			|CO_334:0000093";"HCN-6			|CO_334:0000094";"HCN-7			|CO_334:0000095";"HCN-8			|CO_334:0000096";"HCN-9			|CO_334:0000097"
-;2015;BAG1-2;CNPMF;BGM-1152;BGM-1152;3;13.37;18.58;28.3;39.63;2.1;-;-;38.53;-;6.29;5;5.21;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1153;BGM-1153;10;8.99;16;17.38;47.94;2.07;-;-;38.04;-;5.34;3;7.01;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1155;BGM-1155;9;7.66;15.49;23.94;39.29;2.17;-;-;40.45;-;5.55;3;7.84;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1156;BGM-1156;3;9.9;19.44;33.59;36.66;2.37;-;-;38.2;-;6.52;5;9.55;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1158;BGM-1158;3;5.9;8.85;34.55;20.4;2.28;-;-;38.42;-;2.99;5;2.95;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1159;BGM-1159;4;0;3.39;26.48;11.34;2.33;-;-;37.58;-;1.11;5;3.39;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1162;BGM-1162;4;14.11;16.8;32.07;34.37;2.03;-;-;37.98;-;5.6;5;2.69;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1164;BGM-1164;4;11.46;17.97;26.35;40.55;2.33;-;-;33.67;-;5.21;5;6.51;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1167;BGM-1167;4;8.42;13.24;18.75;41.38;1.83;-;-;37.31;-;4.32;5;4.82;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1171;BGM-1171;4;11.5;14.11;16.15;46.63;1.77;-;-;39.78;-;4.95;3;2.6;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1174;BGM-1174;4;19.27;20.92;33.55;38.41;1.97;-;-;39.78;-;7.35;5;1.65;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1175;BGM-1175;4;8.68;13.37;26.39;33.62;2.23;-;-;39.34;-;4.64;5;4.69;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1177;BGM-1177;4;19.27;24.87;18.06;57.94;2.27;-;-;34.85;-;7.51;5;5.6;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1178;BGM-1178;4;6.86;12.41;21.01;37.14;1.97;-;-;35.72;-;3.86;3;5.56;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1180;BGM-1180;4;8.25;10.42;34.11;23.39;2.33;-;-;38.76;-;3.55;3;2.17;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1184;BGM-1184;4;12.85;17.75;24.96;41.57;2.27;-;-;36.19;-;5.6;5;4.9;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1185;BGM-1185;4;2.6;6.77;18.14;27.18;2.43;-;-;36.39;-;2.15;3;4.17;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1188;BGM-1188;4;5.64;10.5;22.48;31.84;1.9;-;-;34.55;-;3.14;5;4.86;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1190;BGM-1190;4;6.08;9.38;5.56;62.79;2.07;-;-;31.69;-;2.54;-;3.3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1193;BGM-1193;4;4.95;7.99;20.49;28.05;2.5;-;-;34.36;-;2.37;1;3.04;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1196;BGM-1196;4;4.69;8.16;18.14;31.02;2.17;-;-;36.12;-;2.57;5;3.47;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1198;BGM-1198;9;0;3.89;6.93;35.96;1.7;-;-;34.84;-;1.17;5;3.89;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1202;BGM-1202;4;0;1.82;13.19;12.14;2.02;-;-;39.92;-;0.64;5;1.82;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1203;BGM-1203;10;6.81;12.36;2.08;85.58;2.03;-;-;36.36;-;3.92;5;5.56;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1206;BGM-1206;4;5.16;9.2;23.44;28.19;2.27;-;-;34.99;-;2.79;5;4.04;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1210;BGM-1210;4;7.29;12.41;21.09;37.05;1.73;-;-;36.55;-;3.96;5;5.12;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1213;BGM-1213;9;11.39;17.22;28.47;37.69;2.38;-;-;37.41;-;5.64;5;5.83;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1214;BGM-1214;4;3.47;6.08;15.19;28.57;1.83;-;-;38.56;-;2.06;5;2.6;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1219;BGM-1219;4;4.86;6.81;9.82;40.94;1.73;-;-;34.66;-;2.04;3;1.94;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1223;BGM-1223;4;4.6;7.64;14.15;35.06;1.65;-;-;32.18;-;2.1;5;3.04;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1226;BGM-1226;10;3.65;6.2;15.56;28.49;2.13;-;-;36.6;-;1.98;5;2.55;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1227;BGM-1227;4;5.9;10.68;15.19;41.28;2.17;-;-;33.8;-;3.11;3;4.77;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1243;BGM-1243;4;10.18;13.92;14.93;48.24;2.07;-;-;34.33;-;4.13;5;3.73;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1248;BGM-1248;10;6.93;11.18;13.98;44.44;1.8;-;-;35.92;-;3.5;5;4.25;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1249;BGM-1249;4;7.51;11.07;20.88;34.65;1.9;-;-;40.15;-;3.93;5;3.56;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1251;BGM-1251;4;0;3.56;9.16;28.03;1.9;-;-;36.43;-;1.13;5;3.56;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1252;BGM-1252;4;0;2.04;6.13;25;1.33;-;-;37.65;-;0.67;5;2.04;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1253;BGM-1253;4;15.02;24.48;17.8;57.91;1.5;-;-;29.96;-;6.2;5;9.46;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1254;BGM-1254;4;3.24;11.34;19.12;37.23;1.87;-;-;35.38;-;3.49;5;8.1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1255;BGM-1255;4;2.6;6.94;7.81;47.06;1.63;-;-;35.18;-;2.12;5;4.34;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1262;BGM-1262;9;3.33;8.06;7.29;52.49;2.03;-;-;34.51;-;2.41;3;4.72;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1263;BGM-1263;4;4.08;6.68;13.02;33.92;1.87;-;-;34.02;-;1.96;3;2.6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1265;BGM-1265;9;13.19;23.06;35.69;39.24;2;-;-;36.9;-;7.44;3;9.86;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1267;BGM-1267;10;5.56;10.69;11.67;47.83;2.12;-;-;36.43;-;3.4;3;5.14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1275;BGM-1275;4;0;4.34;19.1;18.52;1.97;-;-;33.62;-;1.26;1;4.34;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1280;BGM-1280;4;0;2.34;12.41;15.88;1.7;-;-;35.61;-;0.73;5;2.34;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1284;BGM-1284;9;13.33;15.42;14.44;51.63;2.07;-;-;36.65;-;4.93;5;2.08;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1285;BGM-1285;4;7.9;12.72;15.8;44.6;2.27;-;-;37.07;-;4.12;3;4.82;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1286;BGM-1286;10;0;5.1;10.69;32.31;1.3;-;-;32.67;-;1.43;5;5.1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1291;BGM-1291;10;4.86;8.87;16.1;35.52;1.87;-;-;39.37;-;3.08;5;4.01;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1297;BGM-1297;9;0;3.33;5.69;36.92;1.55;-;-;35.21;-;1.02;5;3.33;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1300;BGM-1300;4;0;3.58;12.46;22.31;1.67;-;-;35.53;-;1.11;3;3.58;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1305;BGM-1305;10;8.75;14.83;22.97;39.23;2.57;-;-;37.07;-;4.81;5;6.08;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1309;BGM-1309;4;12.59;21.01;30.25;40.98;2.37;-;-;36.05;-;6.6;5;8.42;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1310;BGM-1310;4;12.07;14.63;23;38.87;2.07;-;-;37.86;-;4.86;3;2.56;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1313;BGM-1313;4;12.63;17.75;21.53;45.19;2.13;-;-;35.75;-;5.52;5;5.12;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1318;BGM-1318;4;8.81;20.23;6.94;74.44;1.7;-;-;33.67;-;5.87;5;11.41;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1323;BGM-1323;4;4.92;8.57;7.29;54.02;1.75;-;-;35.91;-;2.68;5;3.65;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1324;BGM-1324;4;10.21;15.23;8.91;63.09;1.85;-;-;34.34;-;4.52;5;5.02;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1327;BGM-1327;4;0;2.53;11.67;17.81;1.93;-;-;31.9;-;0.69;1;2.53;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1328;BGM-1328;4;8.16;11.11;23.26;32.32;1.85;-;-;34.62;-;3.33;5;2.95;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1335;BGM-1335;4;9.72;14.91;17.82;45.54;2;-;-;34.99;-;4.52;5;5.19;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1338;BGM-1338;4;11.11;15.54;28.13;35.59;2.3;-;-;35.38;-;4.77;1;4.43;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1344;BGM-1344;4;0;3.16;3.69;46.1;1.63;-;-;32.67;-;0.89;5;3.16;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1345;BGM-1345;4;7.2;15.97;26.48;37.63;2.37;-;-;35.72;-;4.96;1;8.77;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1349;BGM-1349;4;1.74;6.12;25.09;19.61;2.35;-;-;38.42;-;2.07;3;4.38;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1354;BGM-1354;4;15.49;24.35;34.03;41.71;2.17;-;-;36.52;-;7.76;5;8.85;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1356;BGM-1356;4;15.36;17.97;30.38;37.16;2.4;-;-;37.07;-;5.83;1;2.6;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1358;BGM-1358;4;6.77;11.37;20.49;35.69;1.8;-;-;32.86;-;3.21;5;4.6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1362;BGM-1362;5;8.51;15.54;23.52;39.78;1.77;-;-;35.79;-;4.84;5;7.03;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1363;BGM-1363;5;5.99;12.67;27.34;31.67;2.57;-;-;39.44;-;4.41;1;6.68;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1365;BGM-1365;5;0;3.99;21.88;15.44;1.97;-;-;27.76;-;0.92;1;3.99;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1368;BGM-1368;10;9.6;16.77;20.3;45.25;1.97;-;-;36.39;-;5.32;5;7.17;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1369;BGM-1369;5;10.59;13.11;25.26;34.16;2.07;-;-;34.94;-;3.97;3;2.52;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1376;BGM-1376;5;5.21;8.59;13.37;39.13;1.88;-;-;37.03;-;2.78;5;3.39;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1377;BGM-1377;5;7.9;11.46;15.89;41.9;1.82;-;-;37.23;-;3.73;5;3.56;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1386;BGM-1386;5;11.55;16.32;12.41;56.8;1.63;-;-;35.32;-;5.01;3;4.77;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1387;BGM-1387;5;14.68;20.51;22.46;47.74;1.7;-;-;35.46;-;6.32;5;5.83;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1388;BGM-1388;5;18.06;26.3;10.59;71.29;1.6;-;-;35.27;-;8.05;5;8.25;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1389;BGM-1389;5;5.66;8.31;16.88;32.98;2.73;-;-;40.08;-;2.94;5;2.65;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1393;BGM-1393;5;9.72;13.13;22.07;37.29;1.87;-;-;35.9;-;4.1;5;3.4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1395;BGM-1395;5;3.69;6.61;17.89;26.98;1.9;-;-;36.86;-;2.13;5;2.92;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1396;BGM-1396;5;0;4.25;17.62;19.44;1.88;-;-;33.1;-;1.21;5;4.25;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1397;BGM-1397;5;0;2.34;9.29;20.15;1.93;-;-;27.97;-;0.55;3;2.34;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1400;BGM-1400;5;4.34;8.07;14.5;35.77;1.6;-;-;32.3;-;2.23;5;3.73;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1401;BGM-1401;5;5.21;18.49;31.42;37.04;2.3;-;-;33.51;-;5.34;5;13.28;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1408;BGM-1408;5;6.86;15.28;20.23;43.03;2.2;-;-;27.97;-;3.56;3;8.42;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1412;BGM-1412;5;10.85;21.7;30.56;41.53;1.93;-;-;35.62;-;6.72;5;10.85;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1413;BGM-1413;5;4.69;7.2;22.18;24.52;1.63;-;-;33.22;-;2.06;5;2.52;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1414;BGM-1414;5;0;3.91;8.59;31.25;1.53;-;-;31.33;-;1.04;5;3.91;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1415;BGM-1415;5;0;4.17;10.59;28.24;1.73;-;-;35.71;-;1.29;5;4.17;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1417;BGM-1417;5;0;10.21;12.48;45;1.53;-;-;37.5;-;3.35;5;10.21;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1419;BGM-1419;5;0;5.56;22.57;19.75;1.93;-;-;38.47;-;1.88;5;5.56;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1422;BGM-1422;9;0;8.61;16.81;33.88;1.47;-;-;38.08;-;2.88;5;8.61;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1432;BGM-1432;5;8.2;11.94;35.59;25.11;1.87;-;-;39.83;-;4.2;3;3.73;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1437;BGM-1437;5;0;1.74;8.51;16.95;1.22;-;-;32.16;-;0.48;5;1.74;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1440;BGM-1440;5;11.02;15.97;12.46;56.18;1.68;-;-;35.79;-;4.97;3;4.95;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1444;BGM-1444;9;8.47;13.06;8.47;60.65;1.47;-;-;35.13;-;3.98;5;4.58;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1446;BGM-1446;5;15.12;22.07;23.33;48.61;1.83;-;-;34.3;-;6.54;5;6.95;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1447;BGM-1447;5;7.2;14.71;29.86;33.01;2.23;-;-;37.23;-;4.79;3;7.51;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1451;BGM-1451;5;0;3.91;22.83;14.61;1.87;-;-;36.05;-;1.23;5;3.91;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1454;BGM-1454;10;11.06;17.62;19.93;46.93;2.07;-;-;37.07;-;5.71;5;6.56;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1455;BGM-1455;9;13.89;22.78;26.94;45.81;2;-;-;36.45;-;7.24;5;8.89;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1456;BGM-1456;5;13.02;23.61;27.08;46.58;2.13;-;-;34.27;-;6.99;5;10.59;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1458;BGM-1458;10;3.89;6.9;27.61;20;2.43;-;-;41.87;-;2.57;3;3.01;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1464;BGM-1464;9;0;6.59;11.31;36.84;1.91;-;-;34.03;-;1.94;5;6.59;-;1.5;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1468;BGM-1468;5;9.55;18.49;26.82;40.8;2.17;-;-;34.33;-;5.49;5;8.94;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1474;BGM-1474;10;5.47;8.39;22.24;27.38;1.7;-;-;36.73;-;2.69;5;2.92;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1479;BGM-1479;5;6.86;17.53;20.66;45.91;2.27;-;-;33.8;-;5.11;1;10.68;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1480;BGM-1480;5;6.47;12.28;20.79;37.14;1.97;-;-;35.22;-;3.76;5;5.82;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1482;BGM-1482;5;4.34;9.55;17.71;35.03;1.97;-;-;36.45;-;3.04;1;5.21;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1485;BGM-1485;5;0;2.24;6.9;24.47;1.9;-;-;29.29;-;0.55;5;2.24;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1487;BGM-1487;5;8.16;16.41;17.62;48.21;2;-;-;32.67;-;4.6;5;8.25;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1488;BGM-1488;10;13.89;18.75;23.4;44.48;2.05;-;-;33.51;-;5.41;5;4.86;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1495;BGM-1495;5;2.6;6.34;10.81;36.96;2.27;-;-;33.52;-;1.83;5;3.73;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1497;BGM-1497;9;0;2.92;8.4;25.77;2.03;-;-;35.39;-;0.9;5;2.92;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1499;BGM-1499;9;17.62;28.98;30.14;49.02;2.27;-;-;37.88;-;9.63;5;11.36;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1503;BGM-1503;5;5.99;10.42;25.87;28.71;2.13;-;-;37.37;-;3.41;5;4.43;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1507;BGM-1507;5;5.38;9.55;18.75;33.74;2.07;-;-;39.04;-;3.28;5;4.17;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1511;BGM-1511;5;6.99;14.76;13.41;52.39;1.5;-;-;31.4;-;3.95;5;7.77;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1517;BGM-1517;5;10.5;19.62;22.83;46.22;1.73;-;-;34.15;-;5.79;5;9.11;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1519;BGM-1519;9;9.92;14.19;20.71;40.67;1.98;-;-;33.09;-;4.04;5;4.28;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1520;BGM-1520;5;9.46;22.05;42.49;34.16;2.2;-;-;38.1;-;7.37;5;12.59;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1521;BGM-1521;5;14.67;27.6;24.39;53.09;2.07;-;-;38.87;-;9.45;5;12.93;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1523;BGM-1523;5;9.46;15.97;26.87;37.28;2.4;-;-;34.15;-;4.71;5;6.51;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1525;BGM-1525;5;0;4.25;10.57;28.69;1.78;-;-;32.67;-;1.19;5;4.25;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1527;BGM-1527;5;7.29;16.84;34.38;32.88;2.33;-;-;34.99;-;5.11;3;9.55;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1534;BGM-1534;5;6.51;13.37;41.58;24.33;2.15;-;-;35.86;-;4.17;5;6.86;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1535;BGM-1535;6;6.94;12.15;18.58;39.55;2.13;-;-;36.74;-;3.9;5;5.21;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1537;BGM-1537;6;6.08;8.94;19.36;31.6;2.12;-;-;31.95;-;2.44;5;2.86;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2015;BAG1-2;CNPMF;BGM-1545;BGM-1545;6;6.42;12.76;26.65;32.38;2.07;-;-;36.65;-;4.08;5;6.34;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-
